Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
3992,US-2020-101522,04/11/2020,04/12/2020,First Class,CO-10894,Keith Lewis,Consumer,United States,Reno,Nevada,89501,West,OFF-PA-99571588,Office Supplies,Paper,Hammermill Color Copy,759.49,2,0.0,325.28
3993,US-2022-101523,07/10/2022,07/17/2022,Standard Class,CO-11561,Ted Nelson,Corporate,United States,New York City,New York,10001,East,OFF-ST-95485178,Office Supplies,Storage,Fellowes Bankers Box,70.8,2,0.1,-0.87
3994,US-2022-101523,07/10/2022,07/17/2022,Standard Class,CO-11561,Ted Nelson,Corporate,United States,New York City,New York,10001,East,FUR-FU-53925869,Furniture,Furnishings,Dana Lighting Lamp,1470.33,1,0.0,315.22
3995,US-2022-101523,07/10/2022,07/17/2022,Standard Class,CO-11561,Ted Nelson,Corporate,United States,New York City,New York,10001,East,OFF-ST-80106636,Office Supplies,Storage,Akro Stacking Bins,171.29,2,0.2,18.68
3996,US-2022-101523,07/10/2022,07/17/2022,Standard Class,CO-11561,Ted Nelson,Corporate,United States,New York City,New York,10001,East,FUR-BO-38345451,Furniture,Bookcases,Bush Somerset Bookcase,2468.53,2,0.0,331.62
3997,US-2022-101523,07/10/2022,07/17/2022,Standard Class,CO-11561,Ted Nelson,Corporate,United States,New York City,New York,10001,East,OFF-EN-27256197,Office Supplies,Envelopes,Manila Clasp Envelopes,130.87,1,0.0,32.4
3998,US-2022-101523,07/10/2022,07/17/2022,Standard Class,CO-11561,Ted Nelson,Corporate,United States,New York City,New York,10001,East,OFF-PA-58667089,Office Supplies,Paper,Xerox Copy Paper,333.27,1,0.0,101.17
3999,US-2022-101523,07/10/2022,07/17/2022,Standard Class,CO-11561,Ted Nelson,Corporate,United States,New York City,New York,10001,East,TEC-PH-58137255,Technology,Phones,AT&T CL2909 Phone,5533.76,1,0.0,1545.51
4000,US-2020-101524,03/05/2020,03/11/2020,Standard Class,CO-11043,William Hill,Consumer,United States,Newark,New Jersey,07101,East,FUR-TA-13399635,Furniture,Tables,Chromcraft Table,5246.76,4,0.0,-326.7
4001,US-2020-101524,03/05/2020,03/11/2020,Standard Class,CO-11043,William Hill,Consumer,United States,Newark,New Jersey,07101,East,OFF-SU-25475197,Office Supplies,Supplies,BIC Round Stic Pens,814.21,2,0.1,263.18
4002,US-2020-101524,03/05/2020,03/11/2020,Standard Class,CO-11043,William Hill,Consumer,United States,Newark,New Jersey,07101,East,OFF-BI-35127710,Office Supplies,Binders,Acco Pressboard Covers,1353.34,5,0.1,224.93
4003,US-2020-101525,05/27/2020,06/01/2020,Standard Class,HO-11400,Eric Lewis,Home Office,United States,Salt Lake City,Utah,84101,West,FUR-TA-44468255,Furniture,Tables,Bretford CR4500 Table,1548.62,3,0.3,-496.92
4004,US-2023-101526,09/07/2023,09/09/2023,First Class,CO-11237,Kate Scott,Corporate,United States,Colorado Springs,Colorado,80901,West,FUR-CH-44969520,Furniture,Chairs,Global Troy Executive Chair,9140.8,14,0.2,636.85
4005,US-2020-101527,11/27/2020,12/03/2020,Standard Class,CO-10491,Pat Mitchell,Corporate,United States,Springfield,Massachusetts,01101,East,OFF-SU-66412895,Office Supplies,Supplies,BIC Round Stic Pens,802.75,3,0.15,15.47
4006,US-2020-101527,11/27/2020,12/03/2020,Standard Class,CO-10491,Pat Mitchell,Corporate,United States,Springfield,Massachusetts,01101,East,FUR-BO-62814523,Furniture,Bookcases,Hon Metal Bookcase,3835.01,2,0.0,790.45
4007,US-2020-101527,11/27/2020,12/03/2020,Standard Class,CO-10491,Pat Mitchell,Corporate,United States,Springfield,Massachusetts,01101,East,OFF-PA-98262808,Office Supplies,Paper,Xerox Copy Paper,772.91,7,0.1,269.75
4008,US-2020-101527,11/27/2020,12/03/2020,Standard Class,CO-10491,Pat Mitchell,Corporate,United States,Springfield,Massachusetts,01101,East,OFF-FA-49313459,Office Supplies,Fasteners,Acco Brass Fasteners,350.38,1,0.0,31.87
4009,US-2023-101528,12/15/2023,12/15/2023,Same Day,CO-10347,Joe Evans,Corporate,United States,Seattle,Washington,98101,West,FUR-BO-31030675,Furniture,Bookcases,Sauder Classic Bookcase,908.38,3,0.0,178.22
4010,US-2023-101528,12/15/2023,12/15/2023,Same Day,CO-10347,Joe Evans,Corporate,United States,Seattle,Washington,98101,West,OFF-BI-66559982,Office Supplies,Binders,Wilson Jones Binder,1509.34,8,0.0,143.24
4011,US-2023-101528,12/15/2023,12/15/2023,Same Day,CO-10347,Joe Evans,Corporate,United States,Seattle,Washington,98101,West,TEC-CO-87306432,Technology,Copiers,Brother Copier,3063.32,1,0.0,703.91
4012,US-2023-101528,12/15/2023,12/15/2023,Same Day,CO-10347,Joe Evans,Corporate,United States,Seattle,Washington,98101,West,TEC-AC-99797646,Technology,Accessories,Belkin USB Cable,3085.27,2,0.0,1529.43
4013,US-2023-101529,08/16/2023,08/21/2023,Standard Class,CO-10422,Dave Thomas,Consumer,United States,Colorado Springs,Colorado,80901,West,FUR-BO-82290290,Furniture,Bookcases,Sauder Classic Bookcase,8051.72,6,0.0,941.36
4014,US-2023-101529,08/16/2023,08/21/2023,Standard Class,CO-10422,Dave Thomas,Consumer,United States,Colorado Springs,Colorado,80901,West,TEC-AC-75532552,Technology,Accessories,Imation USB Flash Drive,19045.72,5,0.3,-3275.24
4015,US-2023-101529,08/16/2023,08/21/2023,Standard Class,CO-10422,Dave Thomas,Consumer,United States,Colorado Springs,Colorado,80901,West,OFF-AR-48920141,Office Supplies,Art,Dixon Prang Crayons,430.5,3,0.0,179.01
4016,US-2023-101529,08/16/2023,08/21/2023,Standard Class,CO-10422,Dave Thomas,Consumer,United States,Colorado Springs,Colorado,80901,West,TEC-CO-75033676,Technology,Copiers,HP Designjet Plotter,14252.73,3,0.0,6454.98
4017,US-2023-101529,08/16/2023,08/21/2023,Standard Class,CO-10422,Dave Thomas,Consumer,United States,Colorado Springs,Colorado,80901,West,FUR-FU-40860800,Furniture,Furnishings,Dana Lighting Lamp,9752.15,8,0.0,537.19
4018,US-2022-101530,03/14/2022,03/18/2022,Second Class,CO-11383,Ralph Robinson,Consumer,United States,Atlanta,Georgia,30301,South,TEC-AC-63065803,Technology,Accessories,Imation USB Flash Drive,286.16,1,0.0,59.23
4019,US-2022-101530,03/14/2022,03/18/2022,Second Class,CO-11383,Ralph Robinson,Consumer,United States,Atlanta,Georgia,30301,South,OFF-SU-86117532,Office Supplies,Supplies,Swingline Stapler,130.54,2,0.2,23.47
4020,US-2022-101531,12/28/2022,01/02/2023,Standard Class,CO-11540,Rick Hall,Corporate,United States,Las Vegas,Nevada,89101,West,OFF-FA-91511864,Office Supplies,Fasteners,Advantus Paper Clips,4291.92,10,0.0,858.44
4021,US-2022-101531,12/28/2022,01/02/2023,Standard Class,CO-11540,Rick Hall,Corporate,United States,Las Vegas,Nevada,89101,West,OFF-ST-90780173,Office Supplies,Storage,Storex File Tote,1308.67,3,0.0,-27.89
4022,US-2022-101531,12/28/2022,01/02/2023,Standard Class,CO-11540,Rick Hall,Corporate,United States,Las Vegas,Nevada,89101,West,OFF-PA-54244666,Office Supplies,Paper,HP Office Paper,125.33,5,0.0,51.56
4023,US-2022-101531,12/28/2022,01/02/2023,Standard Class,CO-11540,Rick Hall,Corporate,United States,Las Vegas,Nevada,89101,West,TEC-AC-40232384,Technology,Accessories,Belkin USB Cable,7013.42,6,0.4,-1545.76
4024,US-2023-101532,02/18/2023,02/19/2023,First Class,CO-11305,Phil Jones,Consumer,United States,Montgomery,Alabama,36101,South,OFF-AP-85659594,Office Supplies,Appliances,Acco 7-Outlet Surge,450.09,5,0.15,49.98
4025,US-2023-101532,02/18/2023,02/19/2023,First Class,CO-11305,Phil Jones,Consumer,United States,Montgomery,Alabama,36101,South,TEC-PH-97900755,Technology,Phones,Samsung Galaxy,3183.35,1,0.0,1231.01
4026,US-2023-101532,02/18/2023,02/19/2023,First Class,CO-11305,Phil Jones,Consumer,United States,Montgomery,Alabama,36101,South,FUR-TA-79286572,Furniture,Tables,Bretford CR4500 Table,849.58,1,0.0,-34.66
4027,US-2023-101532,02/18/2023,02/19/2023,First Class,CO-11305,Phil Jones,Consumer,United States,Montgomery,Alabama,36101,South,FUR-TA-50949310,Furniture,Tables,Bretford CR4500 Table,1191.47,2,0.0,85.52
4028,US-2023-101532,02/18/2023,02/19/2023,First Class,CO-11305,Phil Jones,Consumer,United States,Montgomery,Alabama,36101,South,OFF-SU-54151250,Office Supplies,Supplies,Avery Hole Punch,85.2,1,0.0,14.79
4029,US-2023-101533,08/25/2023,08/29/2023,Second Class,CO-11853,Wendy Wilson,Corporate,United States,Stamford,Connecticut,06901,East,FUR-BO-34818641,Furniture,Bookcases,Hon Metal Bookcase,697.2,1,0.15,89.01
4030,US-2023-101533,08/25/2023,08/29/2023,Second Class,CO-11853,Wendy Wilson,Corporate,United States,Stamford,Connecticut,06901,East,OFF-SU-52048445,Office Supplies,Supplies,BIC Round Stic Pens,694.39,2,0.0,39.13
4031,US-2023-101533,08/25/2023,08/29/2023,Second Class,CO-11853,Wendy Wilson,Corporate,United States,Stamford,Connecticut,06901,East,FUR-TA-63374580,Furniture,Tables,Bevis Round Table,8907.15,14,0.2,254.54
4032,US-2023-101533,08/25/2023,08/29/2023,Second Class,CO-11853,Wendy Wilson,Corporate,United States,Stamford,Connecticut,06901,East,TEC-MA-91873358,Technology,Machines,Hewlett Packard LaserJet,25244.4,7,0.0,5509.06
4033,US-2021-101534,10/03/2021,10/10/2021,Standard Class,CO-11207,Carol Davis,Corporate,United States,Richmond,Virginia,23219,East,OFF-FA-11976576,Office Supplies,Fasteners,Advantus Paper Clips,236.12,1,0.3,-71.63
4034,US-2021-101534,10/03/2021,10/10/2021,Standard Class,CO-11207,Carol Davis,Corporate,United States,Richmond,Virginia,23219,East,OFF-LA-92584726,Office Supplies,Labels,Avery 510 Labels,213.17,9,0.15,14.12
4035,US-2021-101534,10/03/2021,10/10/2021,Standard Class,CO-11207,Carol Davis,Corporate,United States,Richmond,Virginia,23219,East,OFF-PA-31433338,Office Supplies,Paper,Hammermill Color Copy,1642.6,7,0.4,-471.28
4036,US-2020-101535,05/11/2020,05/18/2020,Standard Class,CO-11356,Carol Walker,Corporate,United States,Naperville,Illinois,60540,Central,TEC-PH-31880462,Technology,Phones,AT&T CL2909 Phone,17689.16,7,0.0,7020.32
4037,US-2020-101535,05/11/2020,05/18/2020,Standard Class,CO-11356,Carol Walker,Corporate,United States,Naperville,Illinois,60540,Central,OFF-PA-82673302,Office Supplies,Paper,Southworth Resume Paper,243.81,5,0.0,91.46
4038,US-2020-101535,05/11/2020,05/18/2020,Standard Class,CO-11356,Carol Walker,Corporate,United States,Naperville,Illinois,60540,Central,OFF-ST-81440536,Office Supplies,Storage,Carina Desktop Organizer,592.48,3,0.2,62.54
4039,US-2020-101535,05/11/2020,05/18/2020,Standard Class,CO-11356,Carol Walker,Corporate,United States,Naperville,Illinois,60540,Central,TEC-MA-40179598,Technology,Machines,Hewlett Packard LaserJet,3638.52,1,0.0,918.15
4040,US-2022-101536,07/25/2022,08/01/2022,Standard Class,CO-11433,Linda Smith,Consumer,United States,Louisville,Kentucky,40201,South,FUR-TA-39079345,Furniture,Tables,Balt Solid Wood Table,3420.34,3,0.2,127.48
4041,US-2022-101536,07/25/2022,08/01/2022,Standard Class,CO-11433,Linda Smith,Consumer,United States,Louisville,Kentucky,40201,South,OFF-SU-24344413,Office Supplies,Supplies,Stanley Bostitch Staples,240.68,1,0.15,59.96
4042,US-2022-101536,07/25/2022,08/01/2022,Standard Class,CO-11433,Linda Smith,Consumer,United States,Louisville,Kentucky,40201,South,FUR-CH-51891360,Furniture,Chairs,Novimex Swivel Chair,3983.74,3,0.0,-150.1
4043,US-2021-101537,06/21/2021,06/22/2021,First Class,CO-11359,Eric Jones,Corporate,United States,Tacoma,Washington,98401,West,OFF-EN-17338007,Office Supplies,Envelopes,#10 White Envelopes,1019.08,7,0.1,401.35
4044,US-2021-101537,06/21/2021,06/22/2021,First Class,CO-11359,Eric Jones,Corporate,United States,Tacoma,Washington,98401,West,OFF-LA-94205015,Office Supplies,Labels,Avery 510 Labels,27.2,1,0.15,8.47
4045,US-2021-101537,06/21/2021,06/22/2021,First Class,CO-11359,Eric Jones,Corporate,United States,Tacoma,Washington,98401,West,FUR-TA-97601717,Furniture,Tables,Balt Solid Wood Table,19165.42,11,0.0,603.01
4046,US-2021-101538,02/13/2021,02/14/2021,First Class,CO-11132,Ben Lewis,Consumer,United States,Phoenix,Arizona,85001,West,OFF-AP-78000153,Office Supplies,Appliances,Hamilton Beach Toaster,280.06,2,0.0,38.56
4047,US-2021-101538,02/13/2021,02/14/2021,First Class,CO-11132,Ben Lewis,Consumer,United States,Phoenix,Arizona,85001,West,OFF-ST-42534598,Office Supplies,Storage,Storex File Tote,1290.75,3,0.0,352.18
4048,US-2021-101538,02/13/2021,02/14/2021,First Class,CO-11132,Ben Lewis,Consumer,United States,Phoenix,Arizona,85001,West,FUR-BO-73203961,Furniture,Bookcases,Hon Metal Bookcase,1626.84,1,0.1,-72.98
4049,US-2021-101538,02/13/2021,02/14/2021,First Class,CO-11132,Ben Lewis,Consumer,United States,Phoenix,Arizona,85001,West,TEC-MA-14713862,Technology,Machines,Brother Fax Machine,13843.0,3,0.0,1787.37
4050,US-2021-101538,02/13/2021,02/14/2021,First Class,CO-11132,Ben Lewis,Consumer,United States,Phoenix,Arizona,85001,West,OFF-BI-34451197,Office Supplies,Binders,GBC DocuBind Binder,199.07,1,0.0,31.89
4051,US-2023-101539,03/30/2023,04/06/2023,Standard Class,CO-11390,Amy Baker,Corporate,United States,Seattle,Washington,98101,West,OFF-ST-66592624,Office Supplies,Storage,Akro Stacking Bins,389.52,2,0.15,146.8
4052,US-2023-101539,03/30/2023,04/06/2023,Standard Class,CO-11390,Amy Baker,Corporate,United States,Seattle,Washington,98101,West,OFF-ST-82673651,Office Supplies,Storage,Storex File Tote,1020.8,4,0.3,-403.17
4053,US-2021-101540,05/02/2021,05/04/2021,First Class,CO-11820,Linda Jackson,Consumer,United States,Jacksonville,Florida,32201,South,OFF-PA-31869502,Office Supplies,Paper,Xerox Copy Paper,159.55,2,0.15,61.59
4054,US-2021-101541,02/02/2021,02/08/2021,Standard Class,CO-11256,Claire Evans,Consumer,United States,Jackson,Mississippi,39201,South,OFF-FA-42972934,Office Supplies,Fasteners,Advantus Paper Clips,354.1,2,0.2,131.73
4055,US-2021-101541,02/02/2021,02/08/2021,Standard Class,CO-11256,Claire Evans,Consumer,United States,Jackson,Mississippi,39201,South,TEC-MA-24797022,Technology,Machines,Lexmark Printer,5389.65,4,0.0,213.32
4056,US-2021-101541,02/02/2021,02/08/2021,Standard Class,CO-11256,Claire Evans,Consumer,United States,Jackson,Mississippi,39201,South,TEC-CO-70437980,Technology,Copiers,Canon Color Copier,23373.1,6,0.0,-3975.34
4057,US-2021-101541,02/02/2021,02/08/2021,Standard Class,CO-11256,Claire Evans,Consumer,United States,Jackson,Mississippi,39201,South,FUR-CH-27982900,Furniture,Chairs,HON 5400 Series Chair,1534.8,1,0.0,371.02
4058,US-2020-101542,11/04/2020,11/07/2020,Second Class,CO-11072,Carol Wright,Corporate,United States,Jersey City,New Jersey,07301,East,OFF-BI-93907321,Office Supplies,Binders,Avery Binder,761.22,4,0.0,210.92
4059,US-2020-101542,11/04/2020,11/07/2020,Second Class,CO-11072,Carol Wright,Corporate,United States,Jersey City,New Jersey,07301,East,FUR-CH-33072528,Furniture,Chairs,Global Troy Executive Chair,1266.01,1,0.2,-92.07
4060,US-2023-101543,01/31/2023,02/05/2023,Standard Class,CO-10469,Craig Parker,Corporate,United States,Seattle,Washington,98101,West,OFF-PA-18218815,Office Supplies,Paper,Xerox Copy Paper,84.1,1,0.0,26.49
4061,US-2023-101544,03/07/2023,03/12/2023,Standard Class,CO-10604,Tony Phillips,Corporate,United States,Louisville,Kentucky,40201,South,OFF-FA-62901443,Office Supplies,Fasteners,Acco Brass Fasteners,77.15,1,0.4,-26.22
4062,US-2023-101545,06/23/2023,06/26/2023,Second Class,HO-10514,Sue Jones,Home Office,United States,Lexington,Kentucky,40501,South,OFF-BI-76343534,Office Supplies,Binders,GBC DocuBind Binder,559.41,2,0.0,136.58
4063,US-2023-101545,06/23/2023,06/26/2023,Second Class,HO-10514,Sue Jones,Home Office,United States,Lexington,Kentucky,40501,South,FUR-CH-46969483,Furniture,Chairs,Novimex Swivel Chair,2949.95,2,0.15,-374.55
4064,US-2022-101546,01/04/2022,01/09/2022,Standard Class,CO-10648,Zach Thompson,Consumer,United States,Seattle,Washington,98101,West,OFF-ST-88645671,Office Supplies,Storage,Fellowes Bankers Box,510.13,2,0.0,162.28
4065,US-2022-101546,01/04/2022,01/09/2022,Standard Class,CO-10648,Zach Thompson,Consumer,United States,Seattle,Washington,98101,West,OFF-EN-21690756,Office Supplies,Envelopes,Manila Clasp Envelopes,180.44,2,0.0,47.21
4066,US-2022-101547,05/31/2022,06/06/2022,Standard Class,CO-11615,Mike Wright,Consumer,United States,Phoenix,Arizona,85001,West,OFF-AR-91843807,Office Supplies,Art,Dixon Prang Crayons,466.64,1,0.0,116.84
4067,US-2020-101548,12/30/2020,01/02/2021,Second Class,HO-10749,Steve Scott,Home Office,United States,Harrisburg,Pennsylvania,17101,East,OFF-AP-28877555,Office Supplies,Appliances,Acco 7-Outlet Surge,947.69,2,0.0,-45.73
4068,US-2021-101549,10/30/2021,11/04/2021,Standard Class,HO-11303,Mary Parker,Home Office,United States,St. Louis,Missouri,63101,Central,OFF-AR-91616741,Office Supplies,Art,Fiskars Scissors,288.71,3,0.0,120.58
4069,US-2021-101549,10/30/2021,11/04/2021,Standard Class,HO-11303,Mary Parker,Home Office,United States,St. Louis,Missouri,63101,Central,OFF-EN-67478694,Office Supplies,Envelopes,Tyvek Side-Opening Envelopes,1304.3,3,0.0,74.44
4070,US-2021-101550,01/25/2021,01/28/2021,Second Class,CO-11236,Ryan Lee,Consumer,United States,Tacoma,Washington,98401,West,TEC-CO-29812360,Technology,Copiers,Sharp Digital Copier,3390.65,1,0.4,-1238.66
4071,US-2021-101550,01/25/2021,01/28/2021,Second Class,CO-11236,Ryan Lee,Consumer,United States,Tacoma,Washington,98401,West,OFF-AP-71025876,Office Supplies,Appliances,Belkin Surge Protector,793.13,2,0.0,94.97
4072,US-2021-101550,01/25/2021,01/28/2021,Second Class,CO-11236,Ryan Lee,Consumer,United States,Tacoma,Washington,98401,West,OFF-LA-13288332,Office Supplies,Labels,Avery Address Labels,2153.07,9,0.0,607.87
4073,US-2020-101551,02/05/2020,02/07/2020,First Class,CO-11422,Rob Thompson,Consumer,United States,Rochester,New York,14601,East,OFF-AR-90424411,Office Supplies,Art,Newell Pens,795.56,2,0.0,326.73
4074,US-2020-101551,02/05/2020,02/07/2020,First Class,CO-11422,Rob Thompson,Consumer,United States,Rochester,New York,14601,East,FUR-FU-18796126,Furniture,Furnishings,Artistic Wall Frame,6840.65,4,0.0,-528.84
4075,US-2020-101551,02/05/2020,02/07/2020,First Class,CO-11422,Rob Thompson,Consumer,United States,Rochester,New York,14601,East,OFF-AR-15384965,Office Supplies,Art,Fiskars Scissors,848.44,2,0.1,199.08
4076,US-2020-101552,04/22/2020,04/24/2020,First Class,CO-11312,Tracy Walker,Corporate,United States,Indianapolis,Indiana,46201,Central,TEC-MA-89484228,Technology,Machines,Epson TM Printer,2265.71,1,0.0,753.85
4077,US-2020-101552,04/22/2020,04/24/2020,First Class,CO-11312,Tracy Walker,Corporate,United States,Indianapolis,Indiana,46201,Central,FUR-TA-91469459,Furniture,Tables,Bretford CR4500 Table,2921.06,3,0.2,-342.63
4078,US-2020-101552,04/22/2020,04/24/2020,First Class,CO-11312,Tracy Walker,Corporate,United States,Indianapolis,Indiana,46201,Central,OFF-AR-67821562,Office Supplies,Art,Boston School Scissors,375.59,1,0.0,99.72
4079,US-2020-101552,04/22/2020,04/24/2020,First Class,CO-11312,Tracy Walker,Corporate,United States,Indianapolis,Indiana,46201,Central,OFF-AR-92360920,Office Supplies,Art,Boston School Scissors,609.96,3,0.0,124.48
4080,US-2020-101552,04/22/2020,04/24/2020,First Class,CO-11312,Tracy Walker,Corporate,United States,Indianapolis,Indiana,46201,Central,OFF-PA-51789963,Office Supplies,Paper,HP Office Paper,43.34,1,0.15,14.58
4081,US-2021-101553,07/28/2021,07/28/2021,Same Day,CO-10843,Amy Martin,Corporate,United States,Kansas City,Missouri,64101,Central,TEC-CO-43950340,Technology,Copiers,HP Designjet Plotter,4741.8,2,0.0,1423.95
4082,US-2021-101553,07/28/2021,07/28/2021,Same Day,CO-10843,Amy Martin,Corporate,United States,Kansas City,Missouri,64101,Central,OFF-ST-57820443,Office Supplies,Storage,Carina Desktop Organizer,638.13,3,0.0,261.51
4083,US-2021-101553,07/28/2021,07/28/2021,Same Day,CO-10843,Amy Martin,Corporate,United States,Kansas City,Missouri,64101,Central,FUR-BO-72682670,Furniture,Bookcases,Atlantic Metals Bookcase,9034.68,7,0.0,1355.34
4084,US-2021-101553,07/28/2021,07/28/2021,Same Day,CO-10843,Amy Martin,Corporate,United States,Kansas City,Missouri,64101,Central,OFF-AP-83810681,Office Supplies,Appliances,Belkin Surge Protector,1414.46,7,0.3,-404.29
4085,US-2021-101553,07/28/2021,07/28/2021,Same Day,CO-10843,Amy Martin,Corporate,United States,Kansas City,Missouri,64101,Central,OFF-SU-73948088,Office Supplies,Supplies,Swingline Stapler,1053.6,5,0.1,171.4
4086,US-2021-101553,07/28/2021,07/28/2021,Same Day,CO-10843,Amy Martin,Corporate,United States,Kansas City,Missouri,64101,Central,FUR-CH-43720319,Furniture,Chairs,HON 5400 Series Chair,1552.26,4,0.0,4.59
